datetime,Ten_Meter_Elevation_Wind_Speed_meterPerSecond,Air_Temperature_celsius,Relative_Humidity_percent,Shortwave_Radiation_Downwelling_wattPerMeterSquared,Surface_Level_Barometric_Pressure_pascal,Precipitation_millimeterPerDay
2020-01-14 05:00:00,0.71,-3.99,83.43,0.53,88314.2,0.00
2020-01-14 06:00:00,0.70,-3.99,82.39,4.75,88282.8,0.00
2020-01-14 07:00:00,0.70,-4.01,83.43,0.67,88350,0.00
2020-01-14 08:00:00,0.72,-3.87,83.43,0.56,88339.3,0.00
2020-01-14 09:00:00,0.64,-4.12,82.01,9.72,88394.2,0.00
2020-01-14 10:00:00,0.60,-2.95,78.94,35.31,88469.9,0.00
2020-01-14 11:00:00,0.62,-2.90,78.57,41.78,88521.8,0.00
2020-01-14 12:00:00,0.86,-2.03,76.08,63.14,88503.1,0.00
2020-01-14 13:00:00,0.90,-1.89,73.77,85.81,88468.4,0.00
2020-01-14 14:00:00,0.83,-1.33,72.77,81.75,88439.5,0.00
2020-01-14 15:00:00,0.90,-0.95,70.21,76.47,88446.6,0.00
2020-01-14 16:00:00,0.98,-0.74,74.86,28.36,88465.9,0.00
2020-01-14 17:00:00,0.77,-1.88,82.13,0.78,88548.3,0.00
2020-01-14 18:00:00,0.49,-2.21,83.38,0.11,88615.5,0.00
2020-01-14 19:00:00,0.49,-3.57,83.38,0.47,88532.1,0.00
2020-01-14 20:00:00,0.60,-4.06,83.38,5.17,88541.8,0.00
2020-01-14 21:00:00,0.54,-4.32,83.65,3.42,88587.9,0.00
2020-01-14 22:00:00,0.55,-4.71,83.38,0.25,88601,0.00
2020-01-14 23:00:00,0.60,-4.73,83.38,4.86,88619.9,0.00
2020-01-15 00:00:00,0.59,-4.79,83.38,0.25,88643.3,0.00
2020-01-15 01:00:00,0.55,-5.00,83.38,0.42,88646.3,0.00
2020-01-15 02:00:00,0.65,-4.82,83.38,1.11,88640.3,0.00
2020-01-15 03:00:00,0.60,-5.03,83.38,0.28,88635.9,0.00
2020-01-15 04:00:00,0.66,-4.76,83.38,0.14,88532.73333,0.00
2020-01-15 05:00:00,0.65,-4.89,83.38,0.25,88592.7,0.00
2020-01-15 06:00:00,0.69,-4.63,82.54,0.28,88442.8,0.00
2020-01-15 07:00:00,0.62,-4.94,83.38,0.28,88574.93333,0.00
2020-01-15 08:00:00,0.63,-4.73,83.38,0.33,88541.9,0.00
2020-01-15 09:00:00,0.60,-4.52,83.02,6.06,88623.3,0.00
2020-01-15 10:00:00,0.50,-2.89,80.31,34.14,88661.2,0.00
2020-01-15 11:00:00,0.66,-2.00,78.26,50.92,88680.1,0.00
2020-01-15 12:00:00,0.72,-2.41,76.72,70.67,88655.3,0.00
2020-01-15 13:00:00,0.84,-1.56,75.11,87.97,88711.2,0.00
2020-01-15 14:00:00,0.95,-0.72,68.72,97.36,88643.2,0.00
2020-01-15 15:00:00,0.99,0.20,64.76,77.94,88630.5,0.00
2020-01-15 16:00:00,1.06,-0.64,71.07,30.14,88623,0.00
2020-01-15 17:00:00,1.16,-1.51,77.18,0.92,88609.8,0.00
2020-01-15 18:00:00,0.57,-2.13,81.64,8.06,88708.4,0.00
2020-01-15 19:00:00,0.49,-2.33,83.17,5.17,88758.5,0.00
2020-01-15 20:00:00,0.51,-3.83,83.17,0.00,88661.1,0.00
2020-01-15 21:00:00,0.64,-3.83,83.17,0.17,88622.2,0.00
2020-01-15 22:00:00,0.67,-4.08,83.17,0.25,88519.93333,0.00
2020-01-15 23:00:00,0.58,-4.29,82.39,4.81,88461.7,0.00
2020-01-16 00:00:00,0.63,-4.19,82.39,0.75,88457.5,0.00
2020-01-16 01:00:00,0.62,-4.40,83.17,4.58,88452.5,0.00
2020-01-16 02:00:00,0.68,-4.27,83.17,0.28,88485.5,0.00
2020-01-16 03:00:00,0.63,-4.12,82.14,8.22,88416.6,0.00
2020-01-16 04:00:00,0.65,-4.34,83.17,0.67,88247.9,0.00
2020-01-16 05:00:00,0.65,-4.46,83.38,0.42,88237.8,0.00
2020-01-16 06:00:00,0.65,-4.44,83.43,1.03,88172.2,0.01
2020-01-16 07:00:00,0.71,-4.18,82.39,0.56,88184.6,0.06
2020-01-16 08:00:00,0.72,-4.25,82.48,0.33,88193.6,0.01
2020-01-16 09:00:00,0.68,-3.95,81.34,16.28,88282.5,0.00
2020-01-16 10:00:00,0.74,-2.51,79.30,52.44,88607.5,0.00
2020-01-16 11:00:00,0.53,-2.21,79.12,70.08,88729,0.00
2020-01-16 12:00:00,0.71,-1.89,77.49,79.03,88780.2,0.00
2020-01-16 13:00:00,0.82,-0.61,70.30,112.33,88821.4,0.00
2020-01-16 14:00:00,0.83,-0.03,65.96,133.83,88834.9,0.00
2020-01-16 15:00:00,0.88,0.55,62.91,126.50,88795.5,0.00
2020-01-16 16:00:00,0.89,0.01,69.26,35.89,88754.9,0.00
2020-01-16 17:00:00,0.64,-0.92,81.71,2.53,88756.5,0.01
2020-01-16 18:00:00,0.55,-1.75,84.38,0.64,88840.5,0.00
2020-01-16 19:00:00,0.61,-2.05,84.38,0.00,88824.6,0.00
2020-01-16 20:00:00,0.89,-2.11,82.95,4.58,88742.8,0.00
2020-01-16 21:00:00,0.49,-3.29,84.38,0.94,88678.5,0.00
2020-01-16 22:00:00,0.49,-3.41,84.38,0.28,88671.1,0.00
2020-01-16 23:00:00,0.61,-3.66,84.38,0.72,88553.9,0.00
2020-01-17 00:00:00,0.63,-3.78,84.38,0.58,88540.73333,0.00
2020-01-17 01:00:00,0.61,-3.82,84.38,0.89,88511.3,0.00
2020-01-17 02:00:00,0.70,-4.15,83.60,0.44,88445.8,0.00
2020-01-17 03:00:00,0.75,-4.23,84.65,0.42,88395.2,0.00
2020-01-17 04:00:00,0.69,-4.42,83.60,4.61,88405,0.00
2020-01-17 05:00:00,0.70,-4.44,84.65,0.39,88404.6,0.00
2020-01-17 06:00:00,0.63,-4.46,83.60,4.64,88369.2,0.00
2020-01-17 07:00:00,0.68,-4.52,84.38,0.31,88381.33333,0.00
2020-01-17 08:00:00,0.69,-4.37,84.65,0.31,88244.1,0.01
2020-01-17 09:00:00,0.68,-3.84,81.24,12.42,88423.9,0.00
2020-01-17 10:00:00,0.44,-2.13,79.72,47.86,88599.5,0.00
2020-01-17 11:00:00,0.71,-1.96,78.66,46.94,88591.7,0.00
2020-01-17 12:00:00,0.77,-1.89,76.93,73.64,88554.9,0.00
2020-01-17 13:00:00,0.85,-0.45,68.62,134.56,88534.7,0.00
2020-01-17 14:00:00,0.93,0.02,65.11,124.64,88465.4,0.00
2020-01-17 15:00:00,0.96,0.71,62.57,132.42,88396,0.00
2020-01-17 16:00:00,0.95,0.55,69.16,37.08,88399.4,0.00
2020-01-17 17:00:00,0.95,-1.13,80.32,0.36,88421.5,0.00
2020-01-17 18:00:00,0.50,-1.93,84.38,0.00,88474.8,0.00
2020-01-17 19:00:00,0.62,-1.95,83.33,0.00,88471,0.00
2020-01-17 20:00:00,0.59,-2.24,84.38,0.00,88406,0.00
2020-01-17 21:00:00,0.74,-2.78,83.60,0.28,88337.5,0.00
2020-01-17 22:00:00,0.57,-3.01,84.38,0.56,88276.13333,0.00
2020-01-17 23:00:00,0.67,-2.87,83.60,0.44,88314.2,0.00
2020-01-18 00:00:00,0.67,-3.45,84.65,0.50,88209.03333,0.00
2020-01-18 01:00:00,0.75,-3.05,83.60,1.31,88215.5,0.00
2020-01-18 02:00:00,0.67,-3.10,83.60,0.31,88234.7,0.00
2020-01-18 03:00:00,0.63,-2.74,84.38,0.03,88332.43333,0.00
2020-01-18 04:00:00,0.72,-2.58,83.54,0.03,88226.8,0.00
2020-01-18 05:00:00,0.66,-2.36,84.65,0.03,88278.4,0.00
2020-01-18 06:00:00,0.98,-1.79,80.39,0.00,88196.2,0.00
2020-01-18 07:00:00,0.86,-1.97,80.44,0.08,88139.2,0.00
2020-01-18 08:00:00,0.79,-1.94,82.82,0.00,88210.4,0.00
2020-01-18 09:00:00,0.68,-1.91,82.44,0.97,88037.5,0.01
2020-01-18 10:00:00,0.62,-1.76,82.44,3.94,88000.9,0.02
2020-01-18 11:00:00,0.67,-1.51,80.02,11.83,88024.3,0.03
2020-01-18 12:00:00,0.86,-1.50,79.10,22.11,87960.2,0.00
2020-01-18 13:00:00,0.77,-1.43,79.40,20.22,88075.6,0.00
2020-01-18 14:00:00,0.74,-1.35,82.67,5.64,87913.9,0.00
2020-01-18 15:00:00,0.94,-0.65,77.29,6.97,87931.7,0.01
2020-01-18 16:00:00,0.90,-0.59,78.50,2.67,88181,0.00
2020-01-18 17:00:00,0.88,-1.06,81.05,0.36,88193.3,0.00
2020-01-18 18:00:00,1.08,-0.68,76.40,0.17,87822.6,0.02
2020-01-18 19:00:00,0.63,-1.66,83.11,0.06,88221.7,0.00
2020-01-18 20:00:00,0.91,-1.55,80.12,0.36,88435.3,0.00
2020-01-18 21:00:00,0.81,-1.68,81.54,0.06,88466.2,0.00
2020-01-18 22:00:00,0.79,-1.64,82.82,0.06,88311.9,0.00
2020-01-18 23:00:00,0.98,-2.17,80.00,0.33,87998.3,0.00
2020-01-19 00:00:00,0.98,-2.41,80.21,0.19,88099.4,0.00
2020-01-19 01:00:00,0.88,-3.05,80.81,0.33,88269.5,0.00
2020-01-19 02:00:00,0.93,-3.48,80.69,0.33,88263.5,0.00
2020-01-19 03:00:00,0.76,-3.58,82.88,0.31,88284.9,0.00
2020-01-19 04:00:00,0.78,-3.76,82.97,0.31,88280.5,0.00
2020-01-19 05:00:00,0.68,-3.88,82.52,4.75,88327.6,0.00
2020-01-19 06:00:00,0.72,-4.11,83.43,4.72,88323.8,0.00
2020-01-19 07:00:00,0.73,-4.46,82.52,5.11,88354.5,0.00
2020-01-19 08:00:00,0.73,-4.08,83.38,0.31,88373.2,0.00
2020-01-19 09:00:00,0.77,-4.05,80.28,12.58,88500.7,0.00
2020-01-19 10:00:00,0.78,-2.87,78.08,53.28,88633.4,0.00
2020-01-19 11:00:00,0.81,-1.96,76.70,55.50,88670.7,0.00
2020-01-19 12:00:00,0.87,-2.21,75.33,65.36,88650,0.00
2020-01-19 13:00:00,1.17,-0.72,63.21,178.36,88496.9,0.00
2020-01-19 14:00:00,1.59,-0.24,56.86,56.33,88042.3,0.00
2020-01-19 15:00:00,1.61,-0.48,57.59,46.39,88066.5,0.00
2020-01-19 16:00:00,1.56,-0.49,58.44,41.33,88052.6,0.00
2020-01-19 17:00:00,1.35,-1.17,63.73,15.33,88084,0.00
2020-01-19 18:00:00,1.36,-1.46,64.96,3.47,88213.4,0.00
2020-01-19 19:00:00,1.16,-1.88,72.18,2.31,88573.2,0.00
2020-01-19 20:00:00,1.12,-2.22,72.97,3.56,88397.1,0.00
2020-01-19 21:00:00,1.00,-3.84,79.30,0.89,88461.5,0.00
2020-01-19 22:00:00,0.87,-4.59,79.01,1.08,88532.2,0.00
2020-01-19 23:00:00,0.91,-4.32,79.10,1.58,88541.5,0.00
2020-01-20 00:00:00,0.94,-4.37,78.68,1.58,88515.4,0.00
2020-01-20 01:00:00,0.96,-4.50,78.77,1.58,88529.7,0.00
2020-01-20 02:00:00,0.88,-4.68,79.10,1.08,88546.7,0.00
2020-01-20 03:00:00,0.76,-5.04,81.31,1.08,88619.2,0.00
2020-01-20 04:00:00,0.72,-4.94,81.54,1.08,88640.3,0.00
2020-01-20 05:00:00,0.76,-4.95,81.54,1.08,88634.4,0.00
2020-01-20 06:00:00,0.71,-4.98,82.04,0.28,88644.7,0.00
2020-01-20 07:00:00,0.70,-5.06,82.04,0.28,88648.2,0.00
2020-01-20 08:00:00,0.76,-4.95,81.54,1.08,88630,0.00
2020-01-20 09:00:00,0.78,-4.82,80.28,7.61,88579.5,0.00
2020-01-20 10:00:00,0.71,-3.70,78.81,29.50,88504.4,0.00
2020-01-20 11:00:00,0.94,-3.07,74.41,43.94,88483.6,0.00
2020-01-20 12:00:00,0.92,-2.39,71.44,74.78,88700.5,0.00
2020-01-20 13:00:00,0.97,-2.31,67.60,138.22,88725.8,0.00
2020-01-20 14:00:00,0.95,-1.49,63.83,134.19,88752.4,0.00
2020-01-20 15:00:00,0.93,-1.25,63.88,115.08,88746.4,0.00
2020-01-20 16:00:00,1.02,-1.03,64.53,59.06,88713.9,0.00
2020-01-20 17:00:00,0.89,-2.07,76.43,1.72,88700.2,0.00
2020-01-20 18:00:00,0.75,-3.56,82.44,1.25,88638.3,0.00
2020-01-20 19:00:00,0.82,-4.10,81.95,0.53,88604.8,0.00
2020-01-20 20:00:00,0.82,-4.48,81.71,0.28,88583.4,0.00
2020-01-20 21:00:00,0.75,-4.78,82.18,0.44,88655.8,0.00
2020-01-20 22:00:00,0.86,-4.91,80.79,0.28,88606.6,0.00
2020-01-20 23:00:00,0.56,-5.10,83.42,1.06,88690.7,0.00
2020-01-21 00:00:00,0.66,-4.98,83.10,0.44,88676.9,0.00
2020-01-21 01:00:00,0.60,-4.97,84.15,0.44,88690.6,0.00
2020-01-21 02:00:00,0.63,-5.00,83.10,0.61,88662.5,0.00
2020-01-21 03:00:00,0.61,-5.02,83.42,1.03,88692.3,0.00
2020-01-21 04:00:00,0.59,-5.01,83.33,0.39,88694.8,0.00
2020-01-21 05:00:00,0.56,-4.98,83.88,1.03,88690.3,0.00
2020-01-21 06:00:00,0.58,-5.02,83.33,0.39,88695.6,0.00
2020-01-21 07:00:00,0.67,-4.92,83.33,0.97,88672.2,0.00
2020-01-21 08:00:00,0.58,-4.80,83.33,5.03,88692.7,0.00
2020-01-21 09:00:00,0.77,-4.71,82.37,7.89,88666.1,0.00
2020-01-21 10:00:00,0.62,-3.77,79.62,29.56,88627.2,0.00
2020-01-21 11:00:00,0.67,-2.62,76.78,54.86,88751.6,0.00
2020-01-21 12:00:00,0.80,-2.35,75.78,71.53,88704.1,0.00
2020-01-21 13:00:00,0.87,-2.45,72.56,120.94,88701.3,0.00
2020-01-21 14:00:00,0.92,-1.34,65.57,136.00,88771.7,0.00
2020-01-21 15:00:00,0.89,-1.06,61.72,121.14,88771.9,0.00
2020-01-21 16:00:00,0.84,-1.00,66.45,39.31,88771.2,0.00
2020-01-21 17:00:00,0.70,-1.81,76.31,16.00,88684,0.00
2020-01-21 18:00:00,0.80,-2.20,81.98,1.42,88717.8,0.00
2020-01-21 19:00:00,0.72,-3.37,82.61,0.97,88702.4,0.00
2020-01-21 20:00:00,0.67,-3.85,82.82,1.61,88647.9,0.00
2020-01-21 21:00:00,0.72,-4.00,83.28,4.89,88648.7,0.00
2020-01-21 22:00:00,0.66,-4.07,83.28,1.03,88652.7,0.00
2020-01-21 23:00:00,0.76,-4.03,83.28,0.78,88634.8,0.00
2020-01-22 00:00:00,0.61,-4.10,82.37,1.06,88644,0.00
2020-01-22 01:00:00,0.63,-4.05,83.19,1.67,88657.5,0.00
2020-01-22 02:00:00,0.60,-4.47,83.59,5.72,88656.5,0.00
2020-01-22 03:00:00,0.66,-4.39,83.10,0.67,88634.4,0.00
2020-01-22 04:00:00,0.54,-4.82,84.38,1.11,88668.7,0.00
2020-01-22 05:00:00,0.59,-4.83,84.38,1.11,88708.3,0.00
2020-01-22 06:00:00,0.63,-4.87,84.32,5.72,88705,0.00
2020-01-22 07:00:00,0.61,-4.94,83.33,5.22,88704.4,0.00
2020-01-22 08:00:00,0.63,-5.02,83.33,5.17,88707,0.00
2020-01-22 09:00:00,0.66,-4.53,84.17,2.17,88677.4,0.00
2020-01-22 10:00:00,0.58,-3.56,79.83,25.11,88689.9,0.00
2020-01-22 11:00:00,0.65,-2.18,77.46,52.31,88794.8,0.00
2020-01-22 12:00:00,0.66,-2.41,75.56,76.36,88713.4,0.00
2020-01-22 13:00:00,0.96,-0.24,61.70,176.06,88796.9,0.00
2020-01-22 14:00:00,0.97,-0.02,58.19,157.78,88828.9,0.00
2020-01-22 15:00:00,1.01,0.80,50.84,128.83,88850,0.00
2020-01-22 16:00:00,0.92,0.09,55.47,66.00,88788.2,0.00
2020-01-22 17:00:00,0.84,-0.98,77.46,6.08,88710.2,0.00
2020-01-22 18:00:00,0.93,-1.71,79.81,0.36,88708.3,0.00
2020-01-22 19:00:00,0.91,-1.98,80.18,0.69,88755.4,0.00
2020-01-22 20:00:00,1.10,-1.91,80.31,0.00,88722.9,0.00
2020-01-22 21:00:00,0.87,-3.12,82.13,0.25,88664.4,0.00
2020-01-22 22:00:00,0.68,-2.60,83.28,0.00,88759,0.00
2020-01-22 23:00:00,0.63,-3.77,83.88,0.61,88599.4,0.00
2020-01-23 00:00:00,0.68,-3.83,84.38,2.89,88608.6,0.00
2020-01-23 01:00:00,0.80,-3.85,84.38,3.19,88606.7,0.00
2020-01-23 02:00:00,0.68,-4.36,84.38,2.75,88626.3,0.00
2020-01-23 03:00:00,0.71,-4.26,83.33,3.17,88579.9,0.00
2020-01-23 04:00:00,0.68,-4.34,84.32,7.64,88614.7,0.00
2020-01-23 05:00:00,0.70,-4.45,84.32,7.50,88621.5,0.00
2020-01-23 06:00:00,0.67,-4.52,84.32,7.58,88631.1,0.00
2020-01-23 07:00:00,0.66,-4.65,84.32,7.56,88624.4,0.00
2020-01-23 08:00:00,0.69,-4.79,84.38,3.06,88640.3,0.00
2020-01-23 09:00:00,0.74,-3.76,80.51,16.14,88574.8,0.00
2020-01-23 10:00:00,0.70,-1.80,77.58,43.44,88705.3,0.00
2020-01-23 11:00:00,0.73,-2.06,76.93,61.86,88633.7,0.00
2020-01-23 12:00:00,0.90,-0.94,69.02,104.44,88712,0.00
2020-01-23 13:00:00,0.96,0.08,58.64,183.19,88897.3,0.00
2020-01-23 14:00:00,1.16,1.30,48.39,195.33,88779.2,0.00
2020-01-23 15:00:00,1.10,0.97,49.13,130.81,88781,0.00
2020-01-23 16:00:00,1.09,1.26,53.45,64.50,88729.5,0.00
2020-01-23 17:00:00,0.88,-0.77,73.91,1.86,88693,0.00
2020-01-23 18:00:00,0.95,-1.73,80.10,0.03,88708.3,0.00
2020-01-23 19:00:00,0.87,-1.97,80.39,0.00,88760,0.00
2020-01-23 20:00:00,0.60,-2.12,83.24,0.11,88792.7,0.00
2020-01-23 21:00:00,0.59,-3.27,84.38,0.33,88739.4,0.00
2020-01-23 22:00:00,0.48,-3.87,84.82,1.47,88624.2,0.00
2020-01-23 23:00:00,0.56,-4.11,84.38,5.17,88643.1,0.00
2020-01-24 00:00:00,0.59,-4.27,84.38,0.81,88631.3,0.00
2020-01-24 01:00:00,0.61,-4.42,84.32,9.81,88664.7,0.00
2020-01-24 02:00:00,0.62,-4.52,84.38,4.94,88662.9,0.00
2020-01-24 03:00:00,0.73,-4.58,84.38,0.06,88626.8,0.00
2020-01-24 04:00:00,0.61,-4.78,84.38,0.22,88661.3,0.00
2020-01-24 05:00:00,0.57,-4.91,83.18,7.33,88648.7,0.00
2020-01-24 06:00:00,0.61,-4.81,84.38,4.83,88634.3,0.00
2020-01-24 07:00:00,0.63,-4.93,84.38,3.31,88620.6,0.00
2020-01-24 08:00:00,0.62,-4.98,84.38,0.25,88650.1,0.00
2020-01-24 09:00:00,0.64,-4.50,81.91,9.44,88621.9,0.00
2020-01-24 10:00:00,0.61,-2.61,79.75,33.56,88655.8,0.00
2020-01-24 11:00:00,0.66,-2.25,77.79,52.22,88686.6,0.00
2020-01-24 12:00:00,0.78,-2.05,74.75,61.36,88651,0.00
2020-01-24 13:00:00,0.83,-1.25,71.93,84.61,88627.9,0.00
2020-01-24 14:00:00,1.01,-0.16,65.57,94.31,88555.7,0.00
2020-01-24 15:00:00,1.14,0.47,62.06,91.08,88496.7,0.00
2020-01-24 16:00:00,1.09,0.09,64.74,40.64,88480.2,0.00
2020-01-24 17:00:00,0.76,-0.89,80.34,5.33,88500.9,0.00
2020-01-24 18:00:00,1.00,-1.64,80.59,0.00,88531,0.00
2020-01-24 19:00:00,0.76,-1.90,82.01,0.25,88608.9,0.00
2020-01-24 20:00:00,0.88,-1.98,82.36,0.00,88648.9,0.00
2020-01-24 21:00:00,0.60,-2.06,83.52,0.06,88640.1,0.00
2020-01-24 22:00:00,0.78,-2.14,82.98,0.00,88661.6,0.00
2020-01-24 23:00:00,0.86,-2.07,81.20,0.00,88629.6,0.00
2020-01-25 00:00:00,0.66,-3.25,83.23,0.00,88532.9,0.00
2020-01-25 01:00:00,0.79,-3.16,83.10,0.92,88493,0.00
2020-01-25 02:00:00,0.65,-2.36,82.64,1.17,88590.5,0.00
2020-01-25 03:00:00,0.63,-2.37,83.10,0.58,88545.6,0.00
2020-01-25 04:00:00,0.50,-2.24,84.15,0.22,88525.7,0.00
2020-01-25 05:00:00,0.56,-2.26,84.15,0.94,88539.9,0.00
2020-01-25 06:00:00,0.61,-2.19,83.10,0.08,88533.4,0.00
2020-01-25 07:00:00,0.49,-2.21,84.15,0.11,88524.1,0.00
2020-01-25 08:00:00,0.58,-2.21,83.10,0.14,88555.2,0.00
2020-01-25 09:00:00,0.67,-2.13,83.94,1.94,88524.5,0.00
2020-01-25 10:00:00,0.63,-1.66,79.98,33.31,88478.7,0.00
2020-01-25 11:00:00,0.83,-1.46,75.22,72.06,88503.1,0.00
2020-01-25 12:00:00,0.93,-0.12,66.17,147.08,88500.6,0.00
2020-01-25 13:00:00,1.23,1.20,54.98,237.78,88465.8,0.00
2020-01-25 14:00:00,1.33,1.34,52.72,230.81,88370.1,0.00
2020-01-25 15:00:00,1.17,1.12,59.53,52.36,88337.3,0.00
2020-01-25 16:00:00,1.09,0.61,65.25,33.53,88370,0.00
2020-01-25 17:00:00,0.73,-0.72,78.52,7.58,88330.1,0.00
2020-01-25 18:00:00,0.79,-1.68,80.91,0.39,88383.5,0.01
2020-01-25 19:00:00,0.62,-1.90,81.92,0.08,88487.5,0.00
2020-01-25 20:00:00,0.77,-2.04,81.64,0.00,88498.4,0.00
2020-01-25 21:00:00,0.60,-2.10,83.57,0.00,88108.6,0.00
2020-01-25 22:00:00,0.63,-2.25,82.84,0.11,88437,0.00
2020-01-25 23:00:00,0.65,-2.11,81.60,0.14,88445.1,0.00
2020-01-26 00:00:00,0.59,-2.24,82.92,2.44,88434.2,0.00
2020-01-26 01:00:00,0.61,-2.02,82.92,4.75,88483.3,0.00
2020-01-26 02:00:00,0.61,-2.19,82.92,0.11,88398.9,0.00
2020-01-26 03:00:00,0.58,-2.21,81.87,2.11,88264.8,0.00
2020-01-26 04:00:00,0.58,-2.30,82.92,0.14,88164.5,0.00
2020-01-26 05:00:00,0.60,-2.34,81.87,1.53,88125.6,0.00
2020-01-26 06:00:00,0.66,-2.29,82.33,1.06,87984.6,0.00
2020-01-26 07:00:00,0.65,-2.28,83.63,0.47,87971.7,0.03
2020-01-26 08:00:00,0.66,-2.42,82.39,2.39,87997.8,0.02
2020-01-26 09:00:00,0.65,-2.01,80.55,14.28,87966.8,0.00
2020-01-26 10:00:00,0.56,-2.00,80.82,22.67,88128.9,0.00
2020-01-26 11:00:00,0.53,-1.67,80.82,29.64,88193.5,0.00
2020-01-26 12:00:00,0.76,-0.82,77.51,38.67,88196.5,0.00
2020-01-26 13:00:00,0.88,-0.74,73.85,71.42,88197.9,0.00
2020-01-26 14:00:00,0.75,-0.72,72.76,72.61,88180,0.00
2020-01-26 15:00:00,0.95,0.42,68.16,57.42,88165.9,0.00
2020-01-26 16:00:00,0.70,-0.42,75.11,33.03,88146.6,0.00
2020-01-26 17:00:00,0.54,-0.83,81.40,4.31,88178,0.00
2020-01-26 18:00:00,0.58,-1.68,83.63,0.03,88034.1,0.00
2020-01-26 19:00:00,0.57,-2.07,83.63,0.42,87951.13333,0.00
2020-01-26 20:00:00,0.60,-2.05,83.63,0.14,87918.63333,0.00
2020-01-26 21:00:00,0.76,-2.13,82.52,0.19,87855,0.00
2020-01-26 22:00:00,0.68,-2.18,83.63,0.28,87893.6,0.01
2020-01-26 23:00:00,0.65,-2.76,83.63,0.81,87897.9,0.06
2020-01-27 00:00:00,0.68,-2.77,83.63,1.28,87882.3,0.05
2020-01-27 01:00:00,0.75,-3.05,83.76,0.28,87860.9,0.03
2020-01-27 02:00:00,0.84,-2.97,83.16,0.22,87832.3,0.02
2020-01-27 03:00:00,0.77,-3.21,82.52,0.72,87846.4,0.06
2020-01-27 04:00:00,0.83,-3.36,83.16,0.56,87825.8,0.06
2020-01-27 05:00:00,0.77,-3.35,83.76,0.69,87833,0.06
2020-01-27 06:00:00,0.89,-3.35,81.74,0.08,87833.5,0.02
2020-01-27 07:00:00,0.82,-3.50,81.91,0.58,87830.8,0.04
2020-01-27 08:00:00,0.76,-3.40,83.72,0.69,87807.5,0.07
2020-01-27 09:00:00,0.70,-2.80,81.34,18.25,87943.8,0.01
2020-01-27 10:00:00,0.50,-2.18,78.48,49.47,88099.9,0.00
2020-01-27 11:00:00,0.52,-1.91,78.51,54.94,88101.6,0.00
2020-01-27 12:00:00,0.91,-1.08,75.04,82.89,88097.5,0.00
2020-01-27 13:00:00,1.03,-0.09,64.92,167.33,88058.7,0.00
2020-01-27 14:00:00,0.96,0.52,63.42,151.00,88016.2,0.00
2020-01-27 15:00:00,0.90,1.08,63.15,75.36,87930.9,0.00
2020-01-27 16:00:00,0.85,-0.08,72.16,40.83,87751.4,0.00
2020-01-27 17:00:00,0.77,-0.54,79.86,3.56,87728.9,0.00
2020-01-27 18:00:00,0.52,-1.00,83.33,0.03,87785.9,0.00
2020-01-27 19:00:00,0.52,-1.36,84.38,1.08,87820.7,0.00
2020-01-27 20:00:00,0.58,-1.69,84.65,0.00,87748.3,0.00
2020-01-27 21:00:00,0.54,-2.02,84.65,0.36,87731.2,0.00
2020-01-27 22:00:00,0.56,-1.99,84.65,0.11,87693.3,0.00
2020-01-27 23:00:00,0.68,-1.80,83.60,0.06,87635.4,0.01
2020-01-28 00:00:00,0.60,-2.07,83.60,0.25,87621.5,0.00
2020-01-28 01:00:00,0.56,-2.03,84.67,0.19,87605.3,0.00
2020-01-28 02:00:00,0.65,-1.81,84.98,0.11,87363.6,0.00
2020-01-28 03:00:00,0.71,-1.80,85.88,0.08,87204.5,0.00
2020-01-28 04:00:00,0.58,-1.66,84.09,0.19,86853.9,0.02
2020-01-28 05:00:00,0.68,-1.61,84.58,0.06,86898.8,0.02
2020-01-28 06:00:00,0.65,-1.74,84.22,0.89,87012.85714,0.05
2020-01-28 07:00:00,0.68,-1.73,84.22,0.97,86988.65714,0.05
2020-01-28 08:00:00,0.68,-1.70,85.66,0.33,86923.2,0.05
2020-01-28 09:00:00,0.72,-1.54,83.96,2.58,86938.1,0.04
2020-01-28 10:00:00,0.67,-1.51,85.46,7.33,86910.25714,0.10
2020-01-28 11:00:00,0.89,-1.22,79.48,19.81,86969.3,0.08
2020-01-28 12:00:00,0.67,-0.97,83.12,20.11,86910.7,0.05
2020-01-28 13:00:00,0.75,-0.76,82.50,17.78,86766,0.04
2020-01-28 14:00:00,0.88,-0.53,79.86,16.36,86799.9,0.00
2020-01-28 15:00:00,1.01,-0.54,79.26,8.22,86758.4,0.02
2020-01-28 16:00:00,0.89,-0.49,79.90,9.47,86766.9,0.07
2020-01-28 17:00:00,0.82,-0.54,81.04,1.22,86685.3,0.05
2020-01-28 18:00:00,0.98,-0.38,75.74,0.64,86742.3,0.08
2020-01-28 19:00:00,1.05,-0.72,75.94,0.08,86781.3,0.02
2020-01-28 20:00:00,0.93,-0.97,80.39,0.06,86808.1,0.00
2020-01-28 21:00:00,0.86,-1.30,81.32,0.14,86900.7,0.00
2020-01-28 22:00:00,0.86,-1.48,80.55,0.19,86996.1,0.00
2020-01-28 23:00:00,0.78,-1.86,83.46,0.25,87077.8,0.01
2020-01-29 00:00:00,0.84,-2.10,81.39,0.25,87073.9,0.01
2020-01-29 01:00:00,0.78,-2.17,83.08,0.19,87046.7,0.00
